CMDLINE python test_lib_memoryleak.py
MEM 42.472656 1611152722.4130
MEM 42.472656 1611152723.4188
MEM 42.472656 1611152724.4257
MEM 42.472656 1611152725.4343
MEM 42.472656 1611152726.4413
MEM 42.472656 1611152727.4511
MEM 42.472656 1611152728.4601
MEM 42.472656 1611152729.4684
MEM 42.472656 1611152730.4781
MEM 42.472656 1611152731.4879
MEM 42.472656 1611152732.4958
MEM 42.472656 1611152733.5026
MEM 42.472656 1611152734.5119
MEM 42.472656 1611152735.5172
MEM 42.472656 1611152736.5262
MEM 42.472656 1611152737.5348
MEM 42.472656 1611152738.5413
MEM 42.472656 1611152739.5509
MEM 42.472656 1611152740.5578
MEM 42.472656 1611152741.5627
MEM 42.472656 1611152742.5705
MEM 42.472656 1611152743.5786
MEM 42.472656 1611152744.5879
MEM 42.472656 1611152745.5973
MEM 42.472656 1611152746.6066
MEM 42.472656 1611152747.6127
MEM 42.472656 1611152748.6224
MEM 42.472656 1611152749.6281
MEM 42.472656 1611152750.6363
MEM 42.472656 1611152751.6457
MEM 42.472656 1611152752.6530
MEM 42.472656 1611152753.6584
MEM 42.472656 1611152754.6663
MEM 42.472656 1611152755.6745
MEM 42.472656 1611152756.6832
MEM 42.472656 1611152757.6936
MEM 42.472656 1611152758.7006
MEM 42.472656 1611152759.7100
MEM 42.472656 1611152760.7197
MEM 42.472656 1611152761.7280
MEM 42.472656 1611152762.7333
MEM 42.472656 1611152763.7430
MEM 42.472656 1611152764.7516
MEM 42.472656 1611152765.7608
MEM 42.472656 1611152766.7705
MEM 42.472656 1611152767.7769
MEM 42.472656 1611152768.7824
MEM 42.472656 1611152769.7917
MEM 42.472656 1611152770.8012
MEM 42.472656 1611152771.8081
MEM 42.472656 1611152772.8170
MEM 42.472656 1611152773.8251
MEM 42.472656 1611152774.8346
MEM 42.472656 1611152775.8441
MEM 42.472656 1611152776.8536
MEM 42.472656 1611152777.8605
MEM 42.472656 1611152778.8681
MEM 42.472656 1611152779.8749
MEM 42.472656 1611152780.8848
MEM 42.472656 1611152781.8919
MEM 42.472656 1611152782.8997
MEM 42.472656 1611152783.9085
MEM 42.472656 1611152784.9169
MEM 42.472656 1611152785.9248
MEM 42.472656 1611152786.9315
MEM 42.472656 1611152787.9415
MEM 42.472656 1611152788.9513
MEM 42.472656 1611152789.9604
MEM 42.472656 1611152790.9688
MEM 42.472656 1611152791.9750
MEM 42.472656 1611152792.9832
MEM 42.472656 1611152793.9929
MEM 42.472656 1611152795.0034
MEM 42.472656 1611152796.0109
MEM 42.472656 1611152797.0173
MEM 42.472656 1611152798.0261
MEM 42.472656 1611152799.0358
MEM 42.472656 1611152800.0423
MEM 42.472656 1611152801.0510
MEM 42.472656 1611152802.0620
MEM 42.472656 1611152803.0718
MEM 42.472656 1611152804.0781
MEM 42.472656 1611152805.0888
MEM 42.472656 1611152806.0961
MEM 42.472656 1611152807.1066
MEM 42.472656 1611152808.1163
MEM 42.472656 1611152809.1267
MEM 42.472656 1611152810.1314
MEM 42.472656 1611152811.1407
MEM 42.472656 1611152812.1490
MEM 42.472656 1611152813.1587
MEM 42.472656 1611152814.1653
MEM 42.472656 1611152815.1753
MEM 42.472656 1611152816.1806
MEM 42.472656 1611152817.1872
MEM 42.472656 1611152818.1965
MEM 42.472656 1611152819.2076
MEM 42.472656 1611152820.2173
MEM 42.472656 1611152821.2268
MEM 42.472656 1611152822.2366
MEM 42.476562 1611152823.2467
MEM 42.476562 1611152824.2523
MEM 42.476562 1611152825.2622
MEM 42.476562 1611152826.2696
MEM 42.476562 1611152827.2754
MEM 42.476562 1611152828.2851
MEM 42.476562 1611152829.2938
MEM 42.476562 1611152830.3010
MEM 42.476562 1611152831.3099
MEM 42.476562 1611152832.3154
MEM 42.476562 1611152833.3217
MEM 42.476562 1611152834.3305
MEM 42.480469 1611152835.3361
MEM 42.484375 1611152836.3456
MEM 42.488281 1611152837.3527
MEM 42.488281 1611152838.3591
MEM 42.488281 1611152839.3650
MEM 42.488281 1611152840.3701
MEM 42.488281 1611152841.3754
MEM 42.488281 1611152842.3806
MEM 42.488281 1611152843.3889
MEM 42.488281 1611152844.3969
MEM 42.492188 1611152845.4018
MEM 42.492188 1611152846.4088
MEM 42.492188 1611152847.4171
MEM 42.492188 1611152848.4262
MEM 42.492188 1611152849.4358
MEM 42.492188 1611152850.4460
MEM 42.492188 1611152851.4559
MEM 42.492188 1611152852.4655
MEM 42.492188 1611152853.4752
MEM 42.492188 1611152854.4860
MEM 42.492188 1611152855.4930
MEM 42.492188 1611152856.4989
MEM 42.492188 1611152857.5079
MEM 42.492188 1611152858.5175
MEM 42.492188 1611152859.5259
MEM 42.492188 1611152860.5336
MEM 42.492188 1611152861.5429
MEM 42.492188 1611152862.5525
MEM 42.492188 1611152863.5593
MEM 42.492188 1611152864.5643
MEM 42.492188 1611152865.5718
MEM 42.492188 1611152866.5814
MEM 42.492188 1611152867.5900
MEM 42.492188 1611152868.5972
MEM 42.492188 1611152869.6071
MEM 42.492188 1611152870.6167
MEM 42.492188 1611152871.6259
MEM 42.492188 1611152872.6355
MEM 42.492188 1611152873.6433
MEM 42.492188 1611152874.6529
MEM 42.492188 1611152875.6595
MEM 42.492188 1611152876.6648
MEM 42.507812 1611152877.6694
MEM 42.507812 1611152878.6772
MEM 42.507812 1611152879.6856
MEM 42.507812 1611152880.6930
MEM 42.507812 1611152881.7020
MEM 42.507812 1611152882.7095
MEM 42.507812 1611152883.7163
MEM 42.507812 1611152884.7219
MEM 42.507812 1611152885.7322
MEM 42.507812 1611152886.7414
MEM 42.507812 1611152887.7476
MEM 42.507812 1611152888.7537
MEM 42.507812 1611152889.7598
MEM 42.507812 1611152890.7694
MEM 42.515625 1611152891.7761
MEM 42.515625 1611152892.7814
MEM 42.515625 1611152893.7911
MEM 42.515625 1611152894.7971
MEM 42.515625 1611152895.8040
MEM 42.515625 1611152896.8101
MEM 42.515625 1611152897.8149
MEM 42.515625 1611152898.8245
MEM 42.515625 1611152899.8344
MEM 42.515625 1611152900.8433
MEM 42.515625 1611152901.8507
MEM 42.535156 1611152902.8599
MEM 42.562500 1611152903.8660
MEM 42.562500 1611152904.8746
MEM 42.562500 1611152905.8818
MEM 42.562500 1611152906.8911
MEM 42.562500 1611152907.8979
MEM 42.562500 1611152908.9072
MEM 42.562500 1611152909.9169
MEM 42.562500 1611152910.9264
MEM 42.562500 1611152911.9363
MEM 42.562500 1611152912.9435
MEM 42.562500 1611152913.9488
MEM 42.562500 1611152914.9566
MEM 42.562500 1611152915.9662
MEM 42.562500 1611152916.9740
MEM 42.562500 1611152917.9840
MEM 42.562500 1611152918.9938
MEM 42.562500 1611152920.0036
MEM 42.562500 1611152921.0100
MEM 42.562500 1611152922.0198
MEM 42.562500 1611152923.0273
MEM 42.562500 1611152924.0372
MEM 42.562500 1611152925.0436
MEM 42.562500 1611152926.0534
MEM 42.562500 1611152927.0602
MEM 42.562500 1611152928.0696
MEM 42.562500 1611152929.0766
MEM 42.562500 1611152930.0813
MEM 42.562500 1611152931.0919
MEM 42.562500 1611152932.0978
MEM 42.562500 1611152933.1036
MEM 42.562500 1611152934.1103
MEM 42.562500 1611152935.1202
MEM 42.562500 1611152936.1268
MEM 42.562500 1611152937.1322
MEM 42.562500 1611152938.1415
MEM 42.562500 1611152939.1478
MEM 42.562500 1611152940.1530
MEM 42.562500 1611152941.1604
MEM 42.562500 1611152942.1653
MEM 42.562500 1611152943.1761
MEM 42.562500 1611152944.1841
MEM 42.562500 1611152945.1902
MEM 42.562500 1611152946.1980
MEM 42.562500 1611152947.2070
MEM 42.562500 1611152948.2165
MEM 42.562500 1611152949.2234
MEM 42.562500 1611152950.2282
MEM 42.562500 1611152951.2441
MEM 42.562500 1611152952.2507
MEM 42.562500 1611152953.2612
MEM 42.562500 1611152954.2671
MEM 42.562500 1611152955.2763
MEM 42.562500 1611152956.2827
MEM 42.562500 1611152957.2898
MEM 42.562500 1611152958.2985
MEM 42.562500 1611152959.3070
MEM 42.562500 1611152960.3129
MEM 42.562500 1611152961.3210
MEM 42.562500 1611152962.3275
MEM 42.562500 1611152963.3373
MEM 42.562500 1611152964.3443
MEM 42.562500 1611152965.3533
MEM 42.562500 1611152966.3606
MEM 42.562500 1611152967.3694
MEM 42.562500 1611152968.3774
MEM 42.562500 1611152969.3873
MEM 42.562500 1611152970.3956
MEM 42.562500 1611152971.4011
MEM 42.562500 1611152972.4069
MEM 42.562500 1611152973.4166
MEM 42.562500 1611152974.4227
MEM 42.562500 1611152975.4272
MEM 42.562500 1611152976.4367
MEM 42.562500 1611152977.4446
MEM 42.562500 1611152978.4545
MEM 42.562500 1611152979.4613
MEM 42.562500 1611152980.4691
MEM 42.562500 1611152981.4775
MEM 42.562500 1611152982.4868
MEM 42.562500 1611152983.4964
MEM 42.562500 1611152984.5070
MEM 42.562500 1611152985.5153
MEM 42.562500 1611152986.5248
MEM 42.562500 1611152987.5298
MEM 42.562500 1611152988.5351
MEM 42.562500 1611152989.5454
MEM 42.562500 1611152990.5538
MEM 42.562500 1611152991.5631
MEM 42.562500 1611152992.5727
MEM 42.562500 1611152993.5780
MEM 42.562500 1611152994.5880
MEM 42.566406 1611152995.5949
MEM 42.566406 1611152996.5998
MEM 42.566406 1611152997.6059
MEM 42.566406 1611152998.6128
MEM 42.566406 1611152999.6201
MEM 42.566406 1611153000.6295
MEM 42.566406 1611153001.6377
MEM 42.566406 1611153002.6459
MEM 42.566406 1611153003.6555
MEM 42.566406 1611153004.6627
MEM 42.570312 1611153005.6737
MEM 42.570312 1611153006.6811
MEM 42.570312 1611153007.6887
MEM 42.570312 1611153008.6951
MEM 42.570312 1611153009.7002
MEM 42.570312 1611153010.7092
MEM 42.570312 1611153011.7193
MEM 42.570312 1611153012.7281
MEM 42.570312 1611153013.7366
MEM 42.570312 1611153014.7455
MEM 42.570312 1611153015.7533
MEM 42.570312 1611153016.7623
MEM 42.570312 1611153017.7715
MEM 42.570312 1611153018.7796
MEM 42.570312 1611153019.7881
MEM 42.574219 1611153020.7953
MEM 42.574219 1611153021.8044
